identifier,metric,found_hit,score
Q57DX3,1,YES,129.3
B0K4D4,1,YES,320.7
A0RFD1,1,YES,141.7
P64152,1,YES,185.7
P84247,1,YES,266.3
P67180,1,YES,534.9
Q14584,1,YES,975.9
Q3HKH5,1,YES,24.1
Q95JA5,1,YES,309.8
A1TE43,1,YES,58.9
Q6DN03,1,YES,182.9
Q6CMB8,1,YES,8.8
P15250,0,YES,11.4
P41167,1,YES,593.5
B4F1M1,1,YES,110.7
A5FJJ8,1,YES,127.9
A3NXW8,1,YES,90.9
Q9SL93,1,YES,162.0
Q4LDQ3,1,YES,625.0
Q7NQS0,1,YES,43.2
B5RFV9,1,YES,23.3
Q7NE46,1,YES,299.4
Q9HSB4,1,YES,42.3
A7ZYL5,1,YES,84.2
Q90469,1,YES,121.6
Q8DYU5,1,YES,209.8
P9WPV7,1,YES,19.2
B3L014,1,YES,376.4
Q4P4Y2,1,YES,236.9
B2VC76,1,YES,80.6
A0Q707,1,YES,68.2
Q8V518,1,YES,361.8
A7ZP72,1,YES,82.9
A3M9I8,1,YES,414.3
Q83PJ8,1,YES,20.4
Q9FYK5,1,YES,102.6
Q39KX6,1,YES,687.3
P21049,0,NO,0.0
A0K5M4,1,YES,88.3
P40002,1,YES,106.9
A9N9I1,1,YES,28.7
Q5I0J9,0,YES,17.6
Q5R4P1,1,YES,79.7
P32569,1,YES,10.6
Q5PHC1,0,NO,0.0
Q09788,1,YES,10.7
Q66I24,1,YES,14.0
C4XLU8,1,YES,127.0
B0V707,1,YES,126.0
P18723,1,YES,1061.2
C0NWC4,0,NO,0.0
Q15SF1,1,YES,498.5
Q8XU74,1,YES,605.5
P0DOC7,1,YES,60.3
P63559,1,YES,141.2
P19894,1,YES,1334.9
Q8GJ74,1,YES,265.1
O94160,0,NO,0.0
O60130,1,YES,104.8
B5YI21,1,YES,30.8
Q63A07,1,YES,142.6
P40865,1,YES,653.5
Q1R4V8,1,YES,369.3
O73723,1,YES,257.4
B0BCM4,1,YES,37.5
C6DZJ7,1,YES,65.2
Q8S929,1,YES,186.2
Q8TAW3,1,YES,1424.8
Q9NQZ8,1,YES,1041.0
P04191,1,YES,1746.7
P53406,1,YES,167.2
B1JMC9,0,NO,0.0
Q9P0L1,1,YES,1093.4
Q21A81,1,YES,276.2
Q2HH38,1,YES,205.8
Q5AW93,0,NO,0.0
B5X570,1,YES,399.1
P24797,1,YES,378.9
P22363,0,YES,653.3
A9HY34,1,YES,20.6
B0RWC1,1,YES,26.8
A7TMC5,1,YES,83.8
B5RHS5,1,YES,607.3
Q3SVN6,1,YES,245.5
Q6IND6,1,YES,113.2
Q8JN70,1,YES,12.5
Q8E5V2,1,YES,30.1
B5ZBB4,1,YES,147.0
Q57R23,1,YES,469.0
Q9CAN9,1,YES,122.4
Q9M274,1,YES,258.3
Q3YY29,1,YES,23.8
E1WAC0,1,YES,177.3
Q811C2,1,YES,430.9
B2TW40,0,NO,0.0
O79551,1,YES,97.3
Q62981,1,YES,969.2
Q8H181,1,YES,236.8
B0TT46,1,YES,86.3
Q2FK80,1,YES,141.2
Q6PB97,0,YES,82.5
O33817,1,YES,40.0
A3PBA5,0,NO,0.0
Q83RF4,1,YES,102.8
B6EHU1,1,YES,20.6
B8D736,1,YES,72.6
Q5P6J9,1,YES,117.8
P69140,1,YES,228.9
B2KEW6,1,YES,58.7
P46908,1,YES,79.8
P37212,1,YES,219.0
O34443,1,YES,146.8
P0ACH0,1,YES,184.8
A5EXT4,1,YES,92.3
Q0AEP5,1,YES,279.1
A3PA59,1,YES,57.5
Q71V12,0,NO,0.0
Q6CYI9,1,YES,18.9
P46605,1,YES,690.0
P0CM36,1,YES,32.1
A6MMJ2,1,YES,802.9
Q8AWY2,1,YES,117.1
Q7WEM3,1,YES,18.2
Q757L4,1,YES,262.8
P0CF92,1,YES,22.2
Q0TT99,1,YES,179.9
C1DHQ5,1,YES,459.4
P77402,1,YES,41.2
Q6NCG8,1,YES,90.0
A6NI15,1,YES,43.6
O93590,1,YES,170.9
D9SEU0,1,YES,13.6
P89479,1,YES,157.7
Q31794,1,YES,694.3
B1L5R5,1,YES,147.4
P24341,1,YES,121.9
Q6WKW9,1,YES,41.5
Q9LNP6,1,YES,88.5
Q96253,1,YES,51.9
B2HTI2,1,YES,85.9
P20443,1,YES,485.7
Q5RBY9,1,YES,994.7
Q86WZ6,1,YES,911.6
B0UE41,1,YES,800.7
P41696,1,YES,447.4
Q6BRZ5,1,YES,250.0
Q8TIR7,1,YES,97.7
B8CZ09,1,YES,32.4
Q4V348,1,YES,1146.0
B1YRS4,1,YES,418.8
A7GV57,0,NO,0.0
Q9HI54,1,YES,68.2
B9WLA7,1,YES,304.7
P24700,1,YES,410.9
Q04646,1,YES,129.2
O78752,1,YES,103.7
P54864,1,YES,659.8
B2U204,0,NO,0.0
Q8N2I2,1,YES,1013.2
P67252,1,YES,21.2
B7GGR5,1,YES,61.8
Q49XM7,1,YES,181.0
S0EBQ6,1,YES,313.4
B2IGF1,1,YES,46.1
Q5HE98,1,YES,42.6
B2I0B7,1,YES,278.1
Q6JIY5,1,YES,232.3
Q0SYT2,1,YES,12.5
P0C0S7,1,YES,220.0
Q3K0D4,1,YES,212.7
P54161,1,YES,189.1
Q9ZV65,1,YES,585.9
Q58815,0,YES,384.0
Q8Y9N5,1,YES,318.9
Q0BU70,1,YES,317.7
Q4R3D4,1,YES,602.6
Q54NI1,1,YES,49.8
B4EB42,1,YES,456.6
Q7W602,1,YES,413.3
A1UH86,1,YES,326.7
P0A2X3,1,YES,184.0
P24888,0,NO,0.0
P59292,1,YES,103.1
P40183,1,YES,45.5
B9IRT9,1,YES,634.5
Q6CU02,1,YES,16.9
C0QZV8,1,YES,180.6
A7I1P3,1,YES,128.2
Q5A4N0,1,YES,11.0
P0C034,1,YES,62.0
Q494C9,1,YES,14.1
Q8BLB7,0,YES,1645.0
A4WFH7,1,YES,390.7
Q71WP7,1,YES,634.4
B6I7W9,1,YES,354.4
B4F1G9,1,YES,47.9
A7TFH9,0,NO,0.0
Q6K9U2,1,YES,176.2
Q7KWR7,1,YES,27.8
Q7RME3,1,YES,382.3
B5BGT9,1,YES,141.4
Q0TJ94,1,YES,18.4
A9HDM4,1,YES,34.8
D3K0R6,1,YES,722.8
Q64732,1,YES,198.5
Q5R8K4,0,YES,1079.2
Q941I2,1,YES,136.7
Q9PWD4,1,YES,134.4
B4ETL5,1,YES,190.9
P61827,1,YES,138.0
O88479,1,YES,806.1
Q8GYD7,1,YES,268.3
Q1RDV0,1,YES,474.0
A6W614,0,NO,0.0
Q975L0,1,YES,99.1
P0A6C5,1,YES,97.2
A0Q1F1,1,YES,219.5
O05098,1,YES,38.5
Q5REX3,1,YES,381.1
B3EPI9,1,YES,172.3
Q9XWN6,0,NO,0.0
Q2Z2F4,1,YES,246.2
Q5YTK6,1,YES,209.0
P84048,1,YES,196.3
Q5N4Q0,1,YES,544.6
P52659,1,YES,60.3
A3QF43,0,NO,0.0
Q9YDF6,1,YES,113.8
A7FL92,1,YES,192.8
P23767,1,YES,262.0
Q28WC8,1,YES,12.9
F4I366,1,YES,296.6
Q8YGU6,1,YES,14.2
Q0CS63,1,YES,147.9
Q32J95,0,YES,14.2
O95704,1,YES,403.2
B7H1C7,1,YES,13.2
Q38XN4,1,YES,76.1
B0KR47,1,YES,184.6
P10958,1,YES,139.6
B2IE81,1,YES,202.3
Q822F7,1,YES,164.6
A8LM96,1,YES,289.5
Q01792,1,YES,692.3
Q32JD7,1,YES,58.0
P03583,1,YES,448.7
Q6CK59,1,YES,256.6
A7MEY6,1,YES,334.5
Q57IA7,1,YES,362.7
Q36852,1,YES,79.6
P55878,1,YES,532.6
P52133,1,YES,15.2
Q67UX6,1,YES,133.4
Q57SU1,1,YES,761.5
B0SDA3,1,YES,649.3
P19821,1,YES,628.6
Q11Y57,1,YES,409.9
Q3K2R9,0,NO,0.0
Q57678,1,YES,279.6
Q1CWP8,1,YES,400.1
P52982,1,YES,37.3
O04135,1,YES,411.6
Q36964,1,YES,88.2
P08286,1,YES,202.5
P10105,1,YES,80.6
B4DX44,1,YES,1086.5
C0M717,1,YES,48.2
P09590,1,YES,164.9
A1VAN1,1,YES,104.9
A7NQC5,0,NO,0.0
Q8N720,1,YES,616.7
O15287,0,YES,20.1
P69444,1,YES,13.8
P50210,1,YES,145.6
Q7JHM9,0,NO,0.0
P62780,1,YES,195.5
Q64400,1,YES,271.3
O53333,1,YES,24.2
A5UGZ3,1,YES,21.8
Q8PLD9,1,YES,170.7
P40762,1,YES,47.9
B0TU38,1,YES,189.2
A6MMA9,1,YES,130.8
A1AQL5,1,YES,323.2
P68428,1,YES,267.1
P06608,1,YES,37.2
A2YVE5,1,YES,193.0
Q9DAM9,0,YES,186.3
Q9LSI7,1,YES,185.1
Q98PK2,1,YES,143.2
P25004,1,YES,14.8
Q07243,1,YES,500.8
A9KIP3,1,YES,105.2
A2BPD1,1,YES,156.7
P15474,0,NO,0.0
Q6G909,1,YES,140.9
A5F7G5,1,YES,481.3
Q2XPP5,1,YES,226.2
Q16AM7,1,YES,38.9
P02318,0,NO,0.0
Q7U469,1,YES,124.8
P20024,1,YES,183.3
P0CP71,1,YES,348.0
P0CE64,1,YES,739.3
Q1QVN0,1,YES,11.5
Q6K9C1,0,YES,11.8
A7I010,1,YES,268.7
Q99YR3,1,YES,180.6
B0RSA5,1,YES,85.0
A9WQ91,1,YES,44.5
Q6Z9C8,1,YES,205.5
Q8PXE6,1,YES,177.9
P67853,1,YES,10.5
Q750Q7,0,NO,0.0
B7KJH2,1,YES,300.2
Q13CX4,1,YES,33.3
A3GFU8,1,YES,192.5
B1VFY7,1,YES,613.6
Q5T2N8,1,YES,84.3
Q89VI3,1,YES,199.0
A4ITJ2,1,YES,52.4
A9R1Z3,1,YES,141.6
Q0JB92,1,YES,223.0
Q4KC84,0,YES,193.3
A7Z9Q1,0,NO,0.0
Q0E3M2,1,YES,256.3
O82268,1,YES,266.5
Q5ZLY8,1,YES,173.0
Q1JCL2,1,YES,19.2
Q02PW7,1,YES,91.3
Q7SAC2,0,YES,10.0
Q7CND5,0,NO,0.0
A3NZM4,1,YES,115.6
P62037,1,YES,531.0
Q3J2I9,1,YES,85.7
B6IVU4,1,YES,204.2
A6U5K5,1,YES,297.5
Q2GFQ7,1,YES,32.2
P0ABB9,1,YES,969.0
Q9GKQ4,0,NO,0.0
P27180,1,YES,50.6
B7KW75,1,YES,51.8
A7H1H8,1,YES,14.9
Q6LMZ6,1,YES,92.0
Q8W4I5,1,YES,120.4
Q4PBU8,1,YES,199.2
P81202,1,YES,198.1
Q46VX8,1,YES,607.8
P63554,0,NO,0.0
Q6GG93,1,YES,113.9
B3EQ98,1,YES,48.0
Q32B77,1,YES,141.4
Q7A4E5,1,YES,37.9
Q7N6D5,1,YES,478.3
B7UMJ9,1,YES,582.8
C6HSY8,1,YES,287.1
P07059,1,YES,22.5
B0UW58,1,YES,11.6
A5VJH1,1,YES,17.5
Q6DRA6,1,YES,183.4
P15435,1,YES,38.2
Q3A2N6,1,YES,341.3
O80927,1,YES,48.5
Q4PSE2,1,YES,90.6
A9MPV1,1,YES,65.1
C3K329,1,YES,31.5
P36417,1,YES,27.1
B4T3Z4,1,YES,316.7
B0K924,1,YES,306.4
Q5A5S7,1,YES,14.1
B7VBM9,1,YES,19.9
O42290,1,YES,640.4
P42585,1,YES,71.0
Q8N554,1,YES,285.6
P23941,1,YES,34.2
Q9TLS6,0,NO,0.0
B4TUC2,0,NO,0.0
Q8WW32,1,YES,103.0
A4VIU7,1,YES,16.7
P70094,1,YES,209.3
A8A586,1,YES,150.0
Q2KID2,1,YES,547.8
Q9CAD0,1,YES,336.7
P0A8A3,1,YES,512.1
Q59UG3,1,YES,105.6
Q2YCA7,1,YES,25.7
A6VP72,1,YES,189.7
A6TG39,1,YES,47.0
Q0TCT8,0,NO,0.0
Q9M276,1,YES,82.3
Q9H9Q4,0,NO,0.0
P68676,0,NO,0.0
Q755K3,1,YES,12.4
Q4QNY3,1,YES,72.4
O63913,1,YES,12.7
Q01814,1,YES,697.8
Q4J9L2,1,YES,317.4
Q9ZZ62,1,YES,100.9
A6L330,1,YES,274.8
Q96LX8,1,YES,859.5
C5DZ92,1,YES,18.2
C4ZZA1,0,NO,0.0
P37219,0,NO,0.0
Q8HZP6,1,YES,815.1
P0ABB2,1,YES,582.8
P03825,0,NO,0.0
Q3V0J4,1,YES,100.8
P0DN41,1,YES,662.5
P84231,1,YES,273.0
O62538,1,YES,1666.8
Q8IZ26,1,YES,1118.5
B8EKE1,1,YES,204.9
B4T4Z8,1,YES,16.6
Q5M106,1,YES,634.4
B9KP00,1,YES,281.0
P45890,1,YES,165.5
B3EPX3,1,YES,65.1
Q9FRI0,1,YES,33.8
O60422,1,YES,102.5
Q5F4Y9,1,YES,31.3
Q2FWI8,1,YES,163.6
Q9SCK0,0,NO,0.0
P42584,1,YES,109.3
P43696,1,YES,428.8
Q6FLI1,1,YES,661.3
Q2LR40,1,YES,74.0
B1IMQ2,1,YES,86.7
P56916,1,YES,92.7
A6M1Z4,1,YES,12.1
A3DA15,1,YES,72.8
A2YMC6,1,YES,191.0
Q8P6X4,1,YES,69.1
P37809,1,YES,671.7
P26474,1,YES,12.3
P51774,1,YES,954.8
Q7Z3V5,1,YES,991.3
P0CE57,1,YES,739.2
P14349,0,YES,14.4
A4TLC9,1,YES,13.8
P38176,1,YES,221.8
Q6K8X6,1,YES,842.2
P93007,1,YES,112.8
A5GF03,1,YES,183.6
P02831,1,YES,113.9
A7ZMF8,1,YES,69.1
A1WTL2,1,YES,311.8
B9M374,0,NO,0.0
B2JCG4,0,NO,0.0
Q6PGD0,1,YES,402.5
A8GTA0,1,YES,213.8
P14970,0,NO,0.0
B6YRU6,1,YES,349.4
B3QH35,1,YES,13.6
B6K7R8,1,YES,93.0
Q6JLC9,1,YES,1511.8
Q8KA59,1,YES,41.0
Q9QUH3,1,YES,538.0
C1CSD3,0,NO,0.0
B0G188,1,YES,46.7
Q6BZE1,1,YES,93.5
P00827,1,YES,709.5
P15935,1,YES,43.3
B5YS62,0,NO,0.0
A8F9S1,1,YES,69.7
Q0U199,1,YES,157.3
A4XTS7,1,YES,88.6
Q8XVH8,1,YES,98.6
Q32GE2,1,YES,69.7
P17486,1,YES,62.8
B7IWP4,1,YES,180.3
B9KBS2,1,YES,188.4
Q8F2J2,1,YES,639.0
A1SR30,1,YES,139.9
Q5QXJ3,1,YES,90.1
P0A2X4,1,YES,184.0
Q9PR10,1,YES,14.3
Q6FXR8,1,YES,189.4
Q1C091,1,YES,31.5
Q9UX49,1,YES,55.0
A7I0N1,1,YES,108.7
Q9V1H6,1,YES,21.1
Q9UW95,0,YES,112.9
Q8THJ9,1,YES,255.7
Q6GNP2,1,YES,976.0
Q32LN5,1,YES,558.8
Q9MRF3,1,YES,704.0
Q8X6K2,1,YES,23.8
P22035,1,YES,76.0
P22148,1,YES,11.3
P35146,1,YES,68.4
Q9SLD4,1,YES,92.2
C1A0Y4,1,YES,62.0
Q8XID3,0,NO,0.0
Q5M8Z6,0,NO,0.0
A1CAP4,1,YES,311.1
A5IW62,0,NO,0.0
Q89X72,1,YES,759.0
B2HR28,1,YES,235.9
Q2YUJ9,1,YES,624.2
D0N1U4,1,YES,201.8
Q84ZA1,1,YES,138.8
P0ACR3,1,YES,151.6
Q0T029,1,YES,141.4
Q7WKG2,1,YES,137.0
A4J2A2,1,YES,88.1
Q67925,1,YES,1927.8
P12305,0,NO,0.0
A8AHD6,0,NO,0.0
A8LMT3,1,YES,271.0
Q28BT7,0,YES,86.4
B4TZX7,1,YES,362.1
Q88Y39,0,YES,14.9
F4J8V5,0,NO,0.0
P40651,1,YES,142.5
Q6PZ05,1,YES,488.7
Q89BN3,1,YES,175.8
Q3URS2,1,YES,368.8
Q91431,0,YES,296.7
B0RHD5,1,YES,10.6
Q8YDA5,1,YES,289.5
Q43217,1,YES,163.6
A1A9M5,0,NO,0.0
B7N9V3,1,YES,61.2
A2Z734,1,YES,87.9
Q7VIH7,1,YES,68.9
Q01622,1,YES,172.3
E9Q5C9,1,YES,14.8
Q9SRQ8,1,YES,69.4
O52540,1,YES,144.7
Q3KRE0,1,YES,98.5
Q2P101,1,YES,88.1
Q0VRM5,1,YES,11.4
A0M5U7,1,YES,121.4
B4IBX2,1,YES,18.7
O96623,1,YES,156.2
Q9UZK1,0,YES,53.0
P68923,1,YES,321.4
Q9LK48,1,YES,164.6
P0A3J6,1,YES,85.5
Q87WP5,1,YES,142.7
P0C8K5,1,YES,295.5
Q2HU68,1,YES,185.0
P26993,1,YES,316.0
Q5PGG9,1,YES,83.7
Q818P8,1,YES,13.8
Q13360,1,YES,936.2
Q9YEJ9,1,YES,150.9
Q1JHN6,0,NO,0.0
B1X969,1,YES,367.5
Q7XC51,1,YES,128.0
Q58575,1,YES,325.3
B2VBI6,1,YES,20.2
A5IEA1,1,YES,331.8
O84374,1,YES,158.1
A5U4J3,1,YES,66.6
O26834,1,YES,86.3
Q63HK3,1,YES,825.2
Q57969,1,YES,88.1
Q700D2,1,YES,92.9
Q4FUU7,1,YES,209.9
B0Z4U4,1,YES,706.1
A5N6U2,0,NO,0.0
P29706,1,YES,630.6
Q6YWR4,1,YES,93.1
Q8SVD3,1,YES,73.1
P58341,1,YES,714.7
Q60264,1,YES,20.5
Q9LKG8,1,YES,289.8
A3CNV6,1,YES,148.1
Q6ZR52,1,YES,986.5
P9WNC1,1,YES,65.2
A8WAT2,1,YES,143.6
B4E603,1,YES,419.6
A1JPE3,1,YES,14.9
Q9K4C3,1,YES,70.3
Q9ZWS7,0,YES,53.3
Q2NH05,1,YES,222.9
A6Q908,1,YES,271.2
O45100,0,YES,65.8
A5UGZ5,1,YES,17.5
Q5PJI9,0,NO,0.0
B1AJ24,1,YES,41.4
A3QJR2,1,YES,577.5
Q13SQ2,1,YES,686.9
Q5P1K1,1,YES,288.4
P06450,1,YES,820.6
Q91828,1,YES,205.7
O31517,1,YES,58.4
A1SYZ9,1,YES,74.3
Q9HBT8,1,YES,1154.8
P0A302,1,YES,15.5
P38471,1,YES,15.9
P32053,1,YES,246.0
B7M1F6,0,NO,0.0
Q42565,1,YES,370.5
Q13795,1,YES,104.7
C0RGD6,1,YES,19.4
P63643,0,YES,10.9
P51814,1,YES,1172.4
B1WUH7,1,YES,38.3
Q5WHM1,1,YES,114.9
Q3Z2M2,1,YES,531.9
C4YLF2,0,NO,0.0
A5V3E1,1,YES,142.4
A6WUJ2,1,YES,581.9
Q3MHZ1,0,YES,25.5
Q5PKW6,1,YES,20.3
Q3ABL4,1,YES,171.1
A4G8N3,1,YES,123.8
Q8Y4C2,1,YES,27.7
P0A2U1,1,YES,33.0
A5PJU7,1,YES,268.8
Q2A3R0,1,YES,529.9
P58664,1,YES,319.8
P02251,1,YES,261.7
A7H3F2,1,YES,85.1
Q9XIJ1,1,YES,33.8
Q1RAE7,1,YES,512.1
B3R7L6,1,YES,11.9
Q9M7J4,0,YES,17.4
Q9PSW9,1,YES,258.1
Q6NSW7,1,YES,684.7
B5ZBH5,1,YES,12.4
P48086,1,YES,121.5
P0A6E0,1,YES,72.5
Q42430,1,YES,132.5
Q7SYL1,1,YES,36.5
B4TUF6,1,YES,91.9
Q96MR9,1,YES,915.3
B5FCV8,1,YES,138.0
Q2RHE9,1,YES,183.6
B4U2K6,0,NO,0.0
Q09YK6,1,YES,144.5
A7TQK0,1,YES,120.1
Q8Z2Q9,1,YES,12.3
Q08864,1,YES,32.1
P41009,1,YES,691.9
A1RNU4,1,YES,193.0
P23822,1,YES,44.5
A3MWR8,1,YES,25.5
Q9Z690,1,YES,56.6
A4XAW5,1,YES,31.7
Q4WWC5,1,YES,202.9
Q92GT4,1,YES,212.3
Q0H8X2,0,YES,184.6
Q13EQ5,1,YES,143.4
Q8P8P6,1,YES,85.0
P08132,1,YES,229.9
B7M333,1,YES,58.2
B5Y1W9,1,YES,86.6
P31261,1,YES,166.1
Q54E71,1,YES,121.9
Q3Z726,1,YES,57.8
Q52V16,1,YES,405.2
Q39264,1,YES,62.7
O05331,1,YES,46.0
A1UU20,1,YES,190.2
Q2HFE0,1,YES,8.7
Q5FHY0,0,NO,0.0
A7KAJ8,0,NO,0.0
Q8YQC1,0,YES,15.2
P51342,1,YES,35.5
Q6J5K9,0,YES,103.4
Q0B4C4,0,NO,0.0
A1V209,1,YES,28.9
P0CE15,0,NO,0.0
Q7CJ65,1,YES,311.9
A2R702,1,YES,209.7
Q9ZU70,1,YES,86.8
A5ILW8,1,YES,35.1
Q04896,1,YES,252.8
Q1J7B2,1,YES,145.9
Q4KM32,1,YES,999.1
A5IK73,1,YES,110.6
Q13XV9,1,YES,452.1
Q11AV8,1,YES,194.7
A5EJC6,1,YES,12.9
Q5BL56,1,YES,44.9
Q2FGX6,1,YES,103.6
Q9LW85,0,YES,21.6
P0C0S8,1,YES,268.3
A2XHJ5,1,YES,211.6
B8GUQ6,1,YES,303.8
P42421,1,YES,173.6
C6E9F3,1,YES,674.0
O49596,1,YES,70.1
P23751,1,YES,200.9
A6WNN0,1,YES,469.2
Q5XLR1,1,YES,858.7
Q59N20,1,YES,24.1
Q74FS7,1,YES,189.2
O34574,0,YES,12.8
A9ABG9,1,YES,288.6
P0A8N1,0,NO,0.0
P35193,0,NO,0.0
Q7WFR4,1,YES,115.0
Q54HW2,1,YES,108.1
A3Q3B4,1,YES,34.9
Q6D2F5,1,YES,13.4
Q9T0D3,1,YES,187.3
Q39ZT7,1,YES,11.7
Q9FJ00,1,YES,85.5
P0A0U2,1,YES,83.6
Q5SLL0,1,YES,45.7
C1FQP2,1,YES,39.6
Q9GLC3,1,YES,97.4
Q9LUZ9,1,YES,78.6
P01102,1,YES,717.7
Q8U0A0,1,YES,136.6
O24606,1,YES,561.9
Q9LYU3,1,YES,111.7
O82775,0,NO,0.0
Q12398,1,YES,68.0
Q3KLY8,1,YES,255.3
Q6BY37,1,YES,307.9
Q5PCL7,1,YES,67.6
Q5R4E9,0,NO,0.0
A1YFT7,1,YES,126.5
B1M325,1,YES,283.9
Q5FA15,1,YES,54.2
Q04680,1,YES,82.9
B5YXD6,1,YES,697.5
Q5AEI2,0,NO,0.0
A7FPE1,1,YES,13.2
Q7Z3C6,1,YES,1955.0
A2Z1U1,1,YES,218.9
A4J4X3,1,YES,180.5
B8H1V7,1,YES,191.2
Q13IW9,1,YES,472.2
A4Y193,1,YES,12.9
O81313,1,YES,64.8
O05956,1,YES,71.5
Q8D2W9,1,YES,135.5
P45888,1,YES,752.8
O31943,1,YES,54.0
P11667,0,NO,0.0
P08283,1,YES,41.1
B6J3I0,1,YES,75.2
B0THN2,1,YES,721.7
Q1JCG6,1,YES,145.9
O65251,1,YES,707.6
P81199,1,YES,198.4
Q66GR6,1,YES,289.5
P9WKH4,0,YES,14.5
Q5QFG1,1,YES,191.9
Q8YJ35,1,YES,820.7
Q16Y34,0,YES,107.8
P0CZ77,1,YES,264.5
Q5B0W4,0,NO,0.0
Q6N3Y0,1,YES,69.5
P76472,1,YES,10.2
B6JYI7,1,YES,699.0
P0ACM5,1,YES,77.0
Q0UY45,1,YES,250.0
A4YI75,0,NO,0.0
B2JU32,1,YES,13.5
Q8L9W3,1,YES,60.9
O04479,0,YES,184.0
Q751N2,1,YES,493.1
Q82SD3,0,NO,0.0
Q9SVF1,1,YES,33.7
Q76MV0,1,YES,266.9
B1IGJ3,1,YES,135.1
O29910,1,YES,24.3
Q4L7Y6,1,YES,627.0
Q2JXF5,1,YES,369.5
Q3MIS6,1,YES,1013.7
P18131,1,YES,881.6
Q0TJX8,1,YES,60.4
P95389,1,YES,121.4
P46449,1,YES,75.1
Q6YWS8,1,YES,442.0
Q9W690,1,YES,30.8
Q5HNR6,1,YES,144.6
P06436,0,YES,2072.7
B0CBS9,1,YES,305.3
Q9FH59,1,YES,288.5
Q6FPD4,1,YES,318.1
P9WQ08,1,YES,134.5
Q8F9N4,1,YES,385.7
O13329,0,NO,0.0
A8HAG7,1,YES,22.9
Q6FZZ9,1,YES,112.0
Q4K3A5,1,YES,34.3
Q9H8G1,1,YES,1091.7
P61160,1,YES,894.3
G7WMP6,1,YES,43.6
A4QJA1,1,YES,12.9
Q755R9,1,YES,22.9
Q01Q15,1,YES,204.8
Q9LDE1,1,YES,238.4
P03565,0,NO,0.0
P09572,1,YES,367.4
Q6PIV2,1,YES,84.0
A1WZT4,1,YES,51.7
C5FZT5,1,YES,476.1
A5FVJ0,1,YES,128.7
Q2K600,1,YES,192.2
P54476,1,YES,145.1
A8GUJ3,1,YES,158.5
B1IVX6,0,NO,0.0
Q1R4K3,1,YES,29.0
Q5SJD9,1,YES,65.4
Q29449,1,YES,52.1
A6U4C0,1,YES,152.8
P08898,1,YES,267.0
B4DU55,1,YES,1464.9
Q5YYY8,1,YES,60.4
B0SIB4,1,YES,181.9
P43693,1,YES,352.6
C4R3R8,1,YES,313.4
Q5JI21,1,YES,23.2
B1KR25,0,NO,0.0
Q65V72,1,YES,157.9
O96624,0,NO,0.0
Q94JE1,1,YES,162.0
Q7NU26,0,NO,0.0
P69072,1,YES,270.9
Q12172,1,YES,148.3
Q2YLI4,1,YES,88.3
Q8TI34,1,YES,35.3
P35995,1,YES,118.6
Q8S3Q9,1,YES,158.6
Q19A40,1,YES,709.5
Q7A0W5,1,YES,137.5
B5BDE5,1,YES,69.5
A6TS70,1,YES,93.2
A1RQB3,1,YES,49.8
P14707,1,YES,74.7
Q5WXZ5,1,YES,148.2
P34081,0,NO,0.0
Q27749,1,YES,179.6
P49988,1,YES,948.3
B2VDE5,0,NO,0.0
Q1KL16,1,YES,116.6
Q88HL5,1,YES,138.6
Q9LXU8,1,YES,188.9
Q6DBP8,1,YES,54.0
Q67S99,1,YES,136.1
A4GXA9,1,YES,172.8
Q7W3V9,1,YES,12.4
A6RE26,1,YES,104.8
P47477,1,YES,131.5
O47426,1,YES,87.5
Q492A4,1,YES,72.2
B4UAP1,1,YES,97.7
Q54YS0,1,YES,75.2
Q85V26,1,YES,707.0
Q68EH7,1,YES,312.7
P0CO04,1,YES,245.2
P84054,1,YES,229.7
A1RFJ9,0,NO,0.0
Q5XIM4,1,YES,59.1
B7HMI7,0,YES,11.8
Q9H4T2,1,YES,1001.6
P62778,1,YES,195.5
A7ZP76,1,YES,16.5
P09075,1,YES,165.8
B5YQ31,0,NO,0.0
Q5LRZ7,0,NO,0.0
Q4U3V5,1,YES,144.2
Q74EG5,1,YES,290.4
Q54JY2,1,YES,80.2
B8D9A1,1,YES,426.0
Q9SFE4,1,YES,94.5
A6WW77,1,YES,136.6
Q9Z104,1,YES,305.4
Q1L8G7,1,YES,19.4
Q59803,1,YES,154.3
Q9H2W2,1,YES,76.9
Q59200,1,YES,332.4
A0CYG2,1,YES,315.8
Q57HX4,1,YES,51.9
Q2NWP6,0,NO,0.0
B1J0X8,1,YES,22.5
B9LZ84,1,YES,752.9
Q9ZHE9,1,YES,317.3
P0CE61,1,YES,739.3
A1SUQ7,1,YES,77.4
A4QK93,1,YES,29.5
P45904,0,NO,0.0
Q6P747,1,YES,1047.6
P61881,1,YES,20.6
C5A784,1,YES,17.9
Q32KH0,1,YES,84.1
Q4JUK0,1,YES,607.9
Q49ZC7,0,YES,12.6
P36404,1,YES,176.4
A8SE63,0,YES,17.5
B9MFS1,1,YES,113.3
P00847,1,YES,100.1
A9N276,1,YES,196.9
Q5M103,1,YES,13.0
C1CA16,0,NO,0.0
P25641,1,YES,16.1
P61296,1,YES,204.1
Q1CCP0,1,YES,389.7
Q62792,1,YES,82.3
A6WT39,0,NO,0.0
C7EXK4,1,YES,63.6
P20050,0,YES,49.0
P42587,1,YES,294.8
